Initial, Result, Steps
150977, 930028, 1
150986, 150986, 0
150997, 150997, 0
151086, 831237, 1
151087, 931238, 1
151095, 741246, 1
151096, 151096, 0
151155, 702306, 1
151164, 612315, 1
151166, 812317, 1
151175, 722326, 1
151177, 922328, 1
151187, 932338, 1
151197, 942348, 1
151257, 903408, 1
151265, 713416, 1
151285, 733436, 1
151297, 943448, 1
151329, 1074480, 1
151357, 904508, 1
151364, 614515, 1
151367, 914518, 1
151374, 624525, 1
151375, 724526, 1
151377, 924528, 1
151386, 834537, 1
151394, 644545, 1
151398, 1044549, 1
151480, 235631, 1
151487, 935638, 1
151493, 545644, 1
151495, 745646, 1
151497, 945648, 1
151519, 1066670, 1
151553, 506704, 1
151558, 151558, 0
151567, 916718, 1
151573, 526724, 1
151576, 826727, 1
151577, 926728, 1
151583, 536734, 1
151585, 736736, 1
151586, 836737, 1
151595, 746746, 1
151597, 946748, 1
151658, 1007809, 1
151664, 617815, 1
151665, 717816, 1
151667, 917818, 1
151677, 927828, 1
151679, 151679, 0
151687, 937838, 1
151690, 151690, 0
151693, 547844, 1
151697, 947848, 1
151762, 418913, 1
151765, 718916, 1
151774, 628925, 1
151775, 728926, 1
151788, 1038939, 1
151797, 948948, 1
151829, 1079980, 1
151839, 1089990, 1
151877, 151877, 0
151886, 840037, 1
151897, 950048, 1
151913, 471064, 1
151918, 971069, 1
151926, 781077, 1
151977, 931128, 1
151997, 951148, 1
152055, 702306, 1
152064, 152064, 0
152066, 812317, 1
152075, 152075, 0
152077, 922328, 1
152087, 932338, 1
152097, 152097, 0
152157, 903408, 1
152165, 713416, 1
152185, 152185, 0
152197, 943448, 1
152229, 152229, 0
152257, 904508, 1
152264, 614515, 1
152267, 914518, 1
152274, 624525, 1
152275, 724526, 1
152277, 924528, 1
152286, 834537, 1
152294, 644545, 1
152298, 1044549, 1
152380, 235631, 1
152387, 935638, 1
152393, 545644, 1
152395, 745646, 1
152397, 945648, 1
152419, 1066670, 1
152453, 506704, 1
152458, 1006709, 1
152467, 916718, 1
152473, 526724, 1
152476, 826727, 1
152477, 926728, 1
152483, 536734, 1
152485, 736736, 1
152486, 836737, 1
152495, 746746, 1
152497, 946748, 1
152558, 1007809, 1
152564, 617815, 1
152565, 717816, 1
152567, 917818, 1
152577, 927828, 1
152579, 1127830, 1
152587, 937838, 1
152590, 247841, 1
152593, 547844, 1
152597, 947848, 1
152662, 418913, 1
152665, 718916, 1
152674, 628925, 1
152675, 728926, 1
152688, 1038939, 1
152697, 948948, 1
152729, 1079980, 1
152739, 1089990, 1
152777, 930028, 1
152786, 840037, 1
152797, 950048, 1
152813, 471064, 1
152818, 971069, 1
152826, 781077, 1
152877, 931128, 1
152897, 951148, 1
152902, 362153, 1
152912, 372163, 1
152921, 282172, 1
152922, 152922, 0
152938, 992189, 1
152947, 902198, 1
152967, 922218, 1
152976, 832227, 1
152977, 152977, 0
152995, 752246, 1
152997, 952248, 1
153057, 903408, 1
153065, 153065, 0
153085, 733436, 1
153097, 943448, 1
153129, 1074480, 1
153157, 904508, 1
153164, 153164, 0
153167, 914518, 1
153174, 624525, 1
153175, 153175, 0
153177, 924528, 1
153186, 153186, 0
153194, 644545, 1
153198, 1044549, 1
153280, 235631, 1
153287, 935638, 1
153293, 545644, 1
153295, 745646, 1
153297, 945648, 1
153319, 1066670, 1
153353, 506704, 1
153358, 1006709, 1
153367, 916718, 1
153373, 153373, 0
153376, 826727, 1
153377, 926728, 1
153383, 536734, 1
153385, 736736, 1
153386, 836737, 1
153395, 153395, 0
153397, 946748, 1
153458, 1007809, 1
153464, 617815, 1
153465, 717816, 1
153467, 917818, 1
153477, 927828, 1
153479, 1127830, 1
153487, 937838, 1
153490, 247841, 1
153493, 547844, 1
153497, 947848, 1
153562, 418913, 1
153565, 718916, 1
153574, 628925, 1
153575, 728926, 1
153588, 1038939, 1
153597, 948948, 1
153629, 1079980, 1
153639, 1089990, 1
153677, 930028, 1
153686, 840037, 1
153697, 950048, 1
153713, 471064, 1
153718, 971069, 1
153726, 781077, 1
153777, 931128, 1
153797, 951148, 1
153802, 153802, 0
153812, 372163, 1
153821, 282172, 1
153822, 382173, 1
153838, 992189, 1
153847, 902198, 1
153867, 922218, 1
153876, 832227, 1
153877, 932228, 1
153895, 752246, 1
153897, 952248, 1
153913, 473264, 1
153927, 883278, 1
153933, 493284, 1
153936, 793287, 1
153947, 903298, 1
153995, 753346, 1
153997, 953348, 1
154029, 1074480, 1
154057, 904508, 1
154064, 614515, 1
154067, 914518, 1
154074, 624525, 1
154075, 724526, 1
154077, 154077, 0
154086, 834537, 1
154094, 644545, 1
154098, 1044549, 1
154180, 235631, 1
154187, 154187, 0
154193, 545644, 1
154195, 745646, 1
154197, 945648, 1
154219, 1066670, 1
154253, 154253, 0
154258, 1006709, 1
154267, 916718, 1
154273, 526724, 1
154276, 826727, 1
154277, 926728, 1
154283, 536734, 1
154285, 736736, 1
154286, 154286, 0
154295, 746746, 1
154297, 154297, 0
154358, 1007809, 1
154364, 617815, 1
154365, 717816, 1
154367, 917818, 1
154377, 927828, 1
154379, 1127830, 1
154387, 937838, 1
154390, 247841, 1
154393, 547844, 1
154397, 947848, 1
154462, 154462, 0
154465, 718916, 1
154474, 628925, 1
154475, 728926, 1
154488, 1038939, 1
154497, 948948, 1
154529, 1079980, 1
154539, 154539, 0
154577, 930028, 1
154586, 840037, 1
154597, 950048, 1
154613, 471064, 1
154618, 971069, 1
154626, 781077, 1
154677, 931128, 1
154697, 951148, 1
154702, 362153, 1
154712, 372163, 1
154721, 282172, 1
154722, 382173, 1
154738, 992189, 1
154747, 902198, 1
154767, 922218, 1
154776, 832227, 1
154777, 932228, 1
154795, 752246, 1
154797, 952248, 1
154813, 473264, 1
154827, 883278, 1
154833, 493284, 1
154836, 154836, 0
154847, 154847, 0
154895, 753346, 1
154897, 953348, 1
154902, 154902, 0
154903, 464354, 1
154905, 664356, 1
154906, 764357, 1
154908, 964359, 1
154913, 154913, 0
154918, 974369, 1
154921, 284372, 1
154929, 1084380, 1
154945, 704396, 1
154966, 824417, 1
154986, 844437, 1
154994, 654445, 1
154996, 854447, 1
154998, 1054449, 1
155080, 235631, 1
155087, 935638, 1
155093, 545644, 1
155095, 745646, 1
155097, 945648, 1
155119, 1066670, 1
155153, 506704, 1
155158, 1006709, 1
155167, 916718, 1
155173, 526724, 1
155176, 826727, 1
155177, 155177, 0
155183, 536734, 1
155185, 736736, 1
155186, 836737, 1
155195, 746746, 1
155197, 946748, 1
155258, 1007809, 1
155264, 617815, 1
155265, 155265, 0
155267, 917818, 1
155277, 927828, 1
155279, 1127830, 1
155287, 155287, 0
155290, 247841, 1
155293, 547844, 1
155297, 947848, 1
155362, 418913, 1
155365, 718916, 1
155374, 628925, 1
155375, 155375, 0
155388, 1038939, 1
155397, 155397, 0
155429, 1079980, 1
155439, 1089990, 1
155477, 930028, 1
155486, 840037, 1
155497, 950048, 1
155513, 471064, 1
155518, 155518, 0
155526, 781077, 1
155577, 931128, 1
155597, 951148, 1
155602, 362153, 1
155612, 372163, 1
155621, 282172, 1
155622, 382173, 1
155638, 992189, 1
155647, 902198, 1
155667, 922218, 1
155676, 832227, 1
155677, 932228, 1
155695, 752246, 1
155697, 952248, 1
155713, 473264, 1
155727, 155727, 0
155733, 493284, 1
155736, 793287, 1
155747, 903298, 1
155795, 753346, 1
155797, 953348, 1
155802, 364353, 1
155803, 464354, 1
155805, 664356, 1
155806, 764357, 1
155808, 964359, 1
155813, 474364, 1
155818, 974369, 1
155821, 284372, 1
155829, 1084380, 1
155845, 704396, 1
155866, 824417, 1
155886, 844437, 1
155894, 654445, 1
155896, 854447, 1
155898, 1054449, 1
155918, 975469, 1
155927, 885478, 1
155932, 395483, 1
155933, 495484, 1
155935, 695486, 1
155948, 1005499, 1
155962, 425513, 1
155967, 925518, 1
155977, 935528, 1
155982, 445533, 1
155987, 945538, 1
156019, 1066670, 1
156053, 506704, 1
156058, 1006709, 1
156067, 916718, 1
156073, 526724, 1
156076, 826727, 1
156077, 926728, 1
156083, 536734, 1
156085, 736736, 1
156086, 836737, 1
156095, 746746, 1
156097, 946748, 1
156158, 1007809, 1
156164, 617815, 1
156165, 717816, 1
156167, 156167, 0
156177, 927828, 1
156179, 1127830, 1
156187, 937838, 1
156190, 247841, 1
156193, 547844, 1
156197, 947848, 1
156262, 418913, 1
156265, 718916, 1
156274, 628925, 1
156275, 728926, 1
156288, 156288, 0
156297, 948948, 1
156329, 1079980, 1
156339, 1089990, 1
156377, 930028, 1
156386, 840037, 1
156397, 950048, 1
156413, 471064, 1
156418, 971069, 1
156426, 781077, 1
156477, 931128, 1
156497, 156497, 0
156502, 362153, 1
156512, 372163, 1
156521, 282172, 1
156522, 382173, 1
156538, 992189, 1
156547, 902198, 1
156567, 922218, 1
156576, 832227, 1
156577, 932228, 1
156595, 752246, 1
156597, 952248, 1
156613, 473264, 1
156627, 883278, 1
156633, 493284, 1
156636, 793287, 1
156647, 903298, 1
156695, 156695, 0
156697, 953348, 1
156702, 364353, 1
156703, 464354, 1
156705, 664356, 1
156706, 156706, 0
156708, 964359, 1
156713, 474364, 1
156718, 974369, 1
156721, 284372, 1
156729, 1084380, 1
156745, 704396, 1
156766, 824417, 1
156786, 844437, 1
156794, 156794, 0
156796, 854447, 1
156798, 1054449, 1
156818, 975469, 1
156827, 156827, 0
156832, 395483, 1
156833, 495484, 1
156835, 695486, 1
156848, 1005499, 1
156862, 425513, 1
156867, 925518, 1
156877, 935528, 1
156882, 156882, 0
156887, 945538, 1
156903, 466554, 1
156919, 1076570, 1
156920, 186571, 1
156923, 486574, 1
156926, 156926, 0
156932, 396583, 1
156938, 996589, 1
156952, 416603, 1
156958, 1016609, 1
156962, 426613, 1
156967, 926618, 1
157058, 157058, 0
157064, 617815, 1
157065, 717816, 1
157067, 917818, 1
157077, 927828, 1
157079, 1127830, 1
157087, 937838, 1
157090, 247841, 1
157093, 547844, 1
157097, 947848, 1
157162, 418913, 1
157165, 718916, 1
157174, 628925, 1
157175, 728926, 1
157188, 1038939, 1
157197, 948948, 1
157229, 1079980, 1
157239, 1089990, 1
157277, 930028, 1
157286, 840037, 1
157297, 950048, 1
157313, 471064, 1
157318, 971069, 1
157326, 781077, 1
157377, 157377, 0
157397, 951148, 1
157402, 362153, 1
157412, 372163, 1
157421, 157421, 0
157422, 382173, 1
157438, 992189, 1
157447, 902198, 1
157467, 922218, 1
157476, 157476, 0
157477, 932228, 1
157495, 752246, 1
157497, 952248, 1
157513, 473264, 1
157527, 883278, 1
157533, 493284, 1
157536, 793287, 1
157547, 903298, 1
157595, 753346, 1
157597, 157597, 0
157602, 364353, 1
157603, 464354, 1
157605, 664356, 1
157606, 764357, 1
157608, 157608, 0
157613, 474364, 1
157618, 974369, 1
157621, 284372, 1
157629, 1084380, 1
157645, 704396, 1
157666, 824417, 1
157686, 844437, 1
157694, 654445, 1
157696, 157696, 0
157698, 1054449, 1
157718, 157718, 0
157727, 885478, 1
157732, 395483, 1
157733, 495484, 1
157735, 695486, 1
157748, 1005499, 1
157762, 157762, 0
157767, 925518, 1
157777, 935528, 1
157782, 445533, 1
157787, 945538, 1
157803, 466554, 1
157819, 1076570, 1
157820, 186571, 1
157823, 486574, 1
157826, 786577, 1
157832, 396583, 1
157838, 996589, 1
157852, 416603, 1
157858, 1016609, 1
157862, 426613, 1
157867, 926618, 1
157917, 877668, 1
157918, 977669, 1
157922, 387673, 1
157935, 697686, 1
157952, 417703, 1
157954, 617705, 1
157958, 1017709, 1
157961, 327712, 1
157962, 427713, 1
157963, 527714, 1
157979, 1137730, 1
157993, 157993, 0
157995, 757746, 1
158062, 418913, 1
158065, 718916, 1
158074, 628925, 1
158075, 728926, 1
158088, 1038939, 1
158097, 948948, 1
158129, 1079980, 1
158139, 1089990, 1
158177, 930028, 1
158186, 840037, 1
158197, 950048, 1
158213, 158213, 0
158218, 971069, 1
158226, 781077, 1
158277, 931128, 1
158297, 951148, 1
158302, 362153, 1
158312, 158312, 0
158321, 282172, 1
158322, 382173, 1
158338, 992189, 1
158347, 902198, 1
158367, 158367, 0
158376, 832227, 1
158377, 932228, 1
158395, 752246, 1
158397, 952248, 1
158413, 473264, 1
158427, 883278, 1
158433, 158433, 0
158436, 793287, 1
158447, 903298, 1
158495, 753346, 1
158497, 953348, 1
158502, 364353, 1
158503, 464354, 1
158505, 664356, 1
158506, 764357, 1
158508, 964359, 1
158513, 474364, 1
158518, 974369, 1
158521, 158521, 0
158529, 1084380, 1
158545, 704396, 1
158566, 824417, 1
158586, 844437, 1
158594, 654445, 1
158596, 854447, 1
158598, 158598, 0
158618, 975469, 1
158627, 885478, 1
158632, 395483, 1
158633, 495484, 1
158635, 695486, 1
158648, 1005499, 1
158662, 425513, 1
158667, 925518, 1
158677, 935528, 1
158682, 445533, 1
158687, 945538, 1
158703, 466554, 1
158719, 158719, 0
158720, 186571, 1
158723, 486574, 1
158726, 786577, 1
158732, 396583, 1
158738, 996589, 1
158752, 158752, 0
158758, 1016609, 1
158762, 426613, 1
158767, 926618, 1
158817, 877668, 1
158818, 158818, 0
158822, 387673, 1
158835, 697686, 1
158852, 417703, 1
158854, 617705, 1
158858, 1017709, 1
158861, 327712, 1
158862, 158862, 0
158863, 527714, 1
158879, 1137730, 1
158893, 557744, 1
158895, 158895, 0
158903, 468754, 1
158907, 868758, 1
158924, 588775, 1
158926, 788777, 1
158928, 158928, 0
158930, 198781, 1
158933, 498784, 1
158935, 698786, 1
158949, 1108800, 1
158954, 618805, 1
158955, 718806, 1
158961, 158961, 0
158963, 528814, 1
158967, 928818, 1
158980, 248831, 1
158987, 948838, 1
158988, 1048839, 1
158997, 958848, 1
159029, 1079980, 1
159039, 1089990, 1
159077, 930028, 1
159086, 840037, 1
159097, 950048, 1
159113, 471064, 1
159118, 971069, 1
159126, 159126, 0
159177, 931128, 1
159197, 951148, 1
159202, 362153, 1
159212, 372163, 1
159221, 282172, 1
159222, 382173, 1
159238, 992189, 1
159247, 159247, 0
159267, 922218, 1
159276, 832227, 1
159277, 932228, 1
159295, 752246, 1
159297, 952248, 1
159313, 159313, 0
159327, 883278, 1
159333, 493284, 1
159336, 793287, 1
159347, 903298, 1
159395, 753346, 1
159397, 953348, 1
159402, 364353, 1
159403, 464354, 1
159405, 664356, 1
159406, 764357, 1
159408, 964359, 1
159413, 474364, 1
159418, 974369, 1
159421, 284372, 1
159429, 1084380, 1
159445, 159445, 0
159466, 824417, 1
159486, 844437, 1
159494, 654445, 1
159496, 854447, 1
159498, 1054449, 1
159518, 975469, 1
159527, 885478, 1
159532, 395483, 1
159533, 159533, 0
159535, 695486, 1
159548, 1005499, 1
159562, 425513, 1
159567, 925518, 1
159577, 159577, 0
159582, 445533, 1
159587, 945538, 1
159603, 466554, 1
159619, 1076570, 1
159620, 186571, 1
159623, 486574, 1
159626, 786577, 1
159632, 159632, 0
159638, 996589, 1
159652, 416603, 1
159658, 1016609, 1
159662, 426613, 1
159667, 926618, 1
159717, 877668, 1
159718, 977669, 1
159722, 387673, 1
159735, 697686, 1
159752, 417703, 1
159754, 617705, 1
159758, 1017709, 1
159761, 327712, 1
159762, 427713, 1
159763, 527714, 1
159779, 1137730, 1
159793, 557744, 1
159795, 757746, 1
159803, 468754, 1
159807, 868758, 1
159824, 588775, 1
159826, 788777, 1
159828, 988779, 1
159830, 159830, 0
159833, 498784, 1
159835, 698786, 1
159849, 1108800, 1
159854, 618805, 1
159855, 718806, 1
159861, 328812, 1
159863, 159863, 0
159867, 928818, 1
159880, 248831, 1
159887, 948838, 1
159888, 1048839, 1
159897, 958848, 1
159900, 169851, 1
159901, 269852, 1
159903, 469854, 1
159908, 969859, 1
159913, 479864, 1
159915, 679866, 1
159917, 879868, 1
159922, 389873, 1
159929, 159929, 0
159930, 199881, 1
159932, 399883, 1
159938, 999889, 1
159939, 1099890, 1
159953, 519904, 1
159954, 619905, 1
159956, 819907, 1
159959, 1119910, 1
159965, 729916, 1
159973, 159973, 0
159974, 639925, 1
159977, 939928, 1
159980, 249931, 1
159985, 749936, 1
159988, 1049939, 1
159997, 959948, 1
160076, 830137, 1
160086, 840147, 1
160176, 831237, 1
160177, 931238, 1
160185, 741246, 1
160186, 841247, 1
160245, 702306, 1
160254, 612315, 1
160256, 812317, 1
160265, 722326, 1
160267, 922328, 1
160277, 932338, 1
160287, 942348, 1
160294, 652355, 1
160347, 160347, 0
160355, 713416, 1
160375, 733436, 1
160387, 943448, 1
160393, 553454, 1
160394, 653455, 1
160395, 753456, 1
160419, 1074480, 1
160447, 904508, 1
160454, 614515, 1
160457, 160457, 0
160464, 624525, 1
160465, 724526, 1
160467, 924528, 1
160476, 834537, 1
160484, 644545, 1
160488, 1044549, 1
160570, 235631, 1
160577, 935638, 1
160583, 545644, 1
160585, 745646, 1
160587, 945648, 1
160609, 1066670, 1
160643, 506704, 1
160648, 1006709, 1
160657, 916718, 1
160663, 526724, 1
160666, 160666, 0
160667, 926728, 1
160673, 536734, 1
160675, 736736, 1
160676, 836737, 1
160685, 746746, 1
160687, 946748, 1
160699, 160699, 0
160748, 1007809, 1
160754, 160754, 0
160755, 717816, 1
160757, 917818, 1
160767, 927828, 1
160769, 1127830, 1
160777, 937838, 1
160780, 247841, 1
160783, 547844, 1
160787, 160787, 0
160790, 257851, 1
160793, 557854, 1
160852, 418913, 1
160855, 718916, 1
160864, 160864, 0
160865, 728926, 1
160878, 1038939, 1
160887, 948948, 1
160891, 358952, 1
160919, 160919, 0
160929, 1089990, 1
160967, 930028, 1
160976, 840037, 1
160987, 950048, 1
161076, 831237, 1
161077, 931238, 1
161085, 741246, 1
161086, 841247, 1
161145, 702306, 1
161154, 612315, 1
161156, 812317, 1
161165, 722326, 1
161167, 922328, 1
161177, 932338, 1
161187, 942348, 1
161194, 161194, 0
161247, 903408, 1
161255, 713416, 1
161275, 733436, 1
161287, 943448, 1
161293, 161293, 0
161294, 653455, 1
161295, 753456, 1
161319, 1074480, 1
161347, 904508, 1
161354, 614515, 1
161357, 914518, 1
161364, 624525, 1
161365, 724526, 1
161367, 924528, 1
161376, 834537, 1
161384, 644545, 1
161388, 1044549, 1
161470, 235631, 1
161477, 935638, 1
161483, 545644, 1
161485, 745646, 1
161487, 945648, 1
161509, 1066670, 1
161543, 506704, 1
161548, 1006709, 1
161557, 161557, 0
161563, 526724, 1
161566, 826727, 1
161567, 926728, 1
161573, 536734, 1
161575, 736736, 1
161576, 836737, 1
161585, 746746, 1
161587, 946748, 1
161599, 1156760, 1
161648, 1007809, 1
161654, 617815, 1
161655, 717816, 1
161657, 917818, 1
161667, 161667, 0
161669, 1127830, 1
161677, 937838, 1
161680, 247841, 1
161683, 547844, 1
161687, 947848, 1
161690, 257851, 1
161693, 557854, 1
161752, 418913, 1
161755, 161755, 0
161764, 628925, 1
161765, 728926, 1
161778, 1038939, 1
161787, 948948, 1
161791, 358952, 1
161819, 1079980, 1
161829, 1089990, 1
161867, 930028, 1
161876, 161876, 0
161887, 161887, 0
161903, 471064, 1
161908, 971069, 1
161916, 781077, 1
161967, 931128, 1
161987, 951148, 1
161991, 361152, 1
161992, 461153, 1
162045, 702306, 1
162054, 612315, 1
162056, 812317, 1
162065, 722326, 1
162067, 922328, 1
162077, 932338, 1
162087, 942348, 1
162094, 652355, 1
162147, 903408, 1
162155, 713416, 1
162175, 733436, 1
162187, 943448, 1
162193, 553454, 1
162194, 653455, 1
162195, 162195, 0
162219, 1074480, 1
162247, 904508, 1
162254, 614515, 1
162257, 914518, 1
162264, 624525, 1
162265, 724526, 1
162267, 924528, 1
162276, 834537, 1
162284, 644545, 1
162288, 1044549, 1
162370, 235631, 1
162377, 935638, 1
162383, 545644, 1
162385, 745646, 1
162387, 945648, 1
162409, 1066670, 1
162443, 506704, 1
162448, 162448, 0
162457, 916718, 1
162463, 526724, 1
162466, 826727, 1
162467, 926728, 1
162473, 536734, 1
162475, 736736, 1
162476, 836737, 1
162485, 746746, 1
162487, 946748, 1
162499, 1156760, 1
162548, 1007809, 1
162554, 617815, 1
162555, 717816, 1
162557, 917818, 1
162567, 927828, 1
162569, 162569, 0
162577, 937838, 1
162580, 162580, 0
162583, 547844, 1
162587, 947848, 1
162590, 257851, 1
162593, 557854, 1
162652, 418913, 1
162655, 718916, 1
162664, 628925, 1
162665, 728926, 1
162678, 1038939, 1
162687, 948948, 1
162691, 358952, 1
162719, 1079980, 1
162729, 1089990, 1
162767, 162767, 0
162776, 840037, 1
162787, 950048, 1
162803, 471064, 1
162808, 971069, 1
162816, 781077, 1
162867, 931128, 1
162887, 951148, 1
162891, 361152, 1
162892, 461153, 1
162902, 372163, 1
162911, 282172, 1
162912, 382173, 1
162928, 992189, 1
162937, 902198, 1
162957, 922218, 1
162966, 832227, 1
162967, 932228, 1
162985, 752246, 1
162987, 162987, 0
162991, 362252, 1
162997, 962258, 1
163047, 903408, 1
163055, 713416, 1
163075, 163075, 0
163087, 943448, 1
163093, 553454, 1
163094, 653455, 1
163095, 753456, 1
163119, 163119, 0
163147, 904508, 1
163154, 614515, 1
163157, 914518, 1
163164, 624525, 1
163165, 724526, 1
163167, 924528, 1
163176, 834537, 1
163184, 644545, 1
163188, 1044549, 1
163270, 235631, 1
163277, 935638, 1
163283, 545644, 1
163285, 745646, 1
163287, 945648, 1
163309, 1066670, 1
163343, 506704, 1
163348, 1006709, 1
163357, 916718, 1
163363, 526724, 1
163366, 826727, 1
163367, 926728, 1
163373, 536734, 1
163375, 736736, 1
163376, 836737, 1
163385, 746746, 1
163387, 946748, 1
163399, 1156760, 1
163448, 1007809, 1
163454, 617815, 1
163455, 717816, 1
163457, 917818, 1
163467, 927828, 1
163469, 1127830, 1
163477, 937838, 1
163480, 247841, 1
163483, 547844, 1
163487, 947848, 1
163490, 257851, 1
163493, 163493, 0
163552, 418913, 1
163555, 718916, 1
163564, 628925, 1
163565, 728926, 1
163578, 1038939, 1
163587, 948948, 1
163591, 358952, 1
163619, 1079980, 1
163629, 1089990, 1
163667, 930028, 1
163676, 840037, 1
163687, 950048, 1
163703, 471064, 1
163708, 971069, 1
163716, 781077, 1
163767, 931128, 1
163787, 951148, 1
163791, 361152, 1
163792, 461153, 1
163802, 372163, 1
163811, 282172, 1
163812, 163812, 0
163828, 992189, 1
163837, 902198, 1
163857, 922218, 1
163866, 832227, 1
163867, 163867, 0
163885, 752246, 1
163887, 952248, 1
163891, 362252, 1
163897, 962258, 1
163903, 473264, 1
163917, 883278, 1
163923, 493284, 1
163926, 793287, 1
163937, 903298, 1
163985, 753346, 1
163987, 953348, 1
163994, 663355, 1
163995, 763356, 1
163997, 963358, 1
164019, 1074480, 1
164047, 904508, 1
164054, 164054, 0
164057, 914518, 1
164064, 624525, 1
164065, 164065, 0
164067, 924528, 1
164076, 164076, 0
164084, 644545, 1
164088, 1044549, 1
164170, 235631, 1
164177, 935638, 1
164183, 545644, 1
164185, 745646, 1
164187, 945648, 1
164209, 1066670, 1
164243, 506704, 1
164248, 1006709, 1
164257, 916718, 1
164263, 164263, 0
164266, 826727, 1
164267, 926728, 1
164273, 536734, 1
164275, 736736, 1
164276, 836737, 1
164285, 164285, 0
164287, 946748, 1
164299, 1156760, 1
164348, 1007809, 1
164354, 617815, 1
164355, 717816, 1
164357, 917818, 1
164367, 927828, 1
164369, 1127830, 1
164377, 937838, 1
164380, 247841, 1
164383, 547844, 1
164387, 947848, 1
164390, 257851, 1
164393, 557854, 1
164452, 418913, 1
164455, 718916, 1
164464, 628925, 1
164465, 728926, 1
164478, 1038939, 1
164487, 948948, 1
164491, 358952, 1
164519, 1079980, 1
164529, 1089990, 1
164567, 930028, 1
164576, 840037, 1
164587, 950048, 1
164603, 471064, 1
164608, 971069, 1
164616, 781077, 1
164667, 931128, 1
164687, 951148, 1
164691, 361152, 1
164692, 164692, 0
164702, 372163, 1
164711, 282172, 1
164712, 382173, 1
164728, 992189, 1
164737, 902198, 1
164757, 922218, 1
164766, 832227, 1
164767, 932228, 1
164785, 752246, 1
164787, 952248, 1
164791, 164791, 0
164797, 962258, 1
164803, 473264, 1
164817, 883278, 1
164823, 493284, 1
164826, 793287, 1
164837, 903298, 1
164885, 753346, 1
164887, 953348, 1
164894, 663355, 1
164895, 763356, 1
164897, 963358, 1
164903, 474364, 1
164908, 974369, 1
164911, 284372, 1
164919, 1084380, 1
164935, 704396, 1
164956, 164956, 0
164976, 844437, 1
164984, 654445, 1
164986, 854447, 1
164988, 1054449, 1
164990, 264451, 1
164995, 764456, 1
165070, 235631, 1
165077, 165077, 0
165083, 545644, 1
165085, 745646, 1
165087, 945648, 1
165109, 1066670, 1
165143, 165143, 0
165148, 1006709, 1
165157, 916718, 1
165163, 526724, 1
165166, 826727, 1
165167, 926728, 1
165173, 536734, 1
165175, 736736, 1
165176, 165176, 0
165185, 746746, 1
165187, 165187, 0
165199, 1156760, 1
165248, 1007809, 1
165254, 617815, 1
165255, 717816, 1
165257, 917818, 1
165267, 927828, 1
165269, 1127830, 1
165277, 937838, 1
165280, 247841, 1
165283, 547844, 1
165287, 947848, 1
165290, 257851, 1
165293, 557854, 1
165352, 165352, 0
165355, 718916, 1
165364, 628925, 1
165365, 728926, 1
165378, 1038939, 1
165387, 948948, 1
165391, 358952, 1
165419, 1079980, 1
165429, 165429, 0
165467, 930028, 1
165476, 840037, 1
165487, 950048, 1
165503, 471064, 1
165508, 971069, 1
165516, 781077, 1
165567, 931128, 1
165587, 951148, 1
165591, 361152, 1
165592, 461153, 1
165602, 372163, 1
165611, 282172, 1
165612, 382173, 1
165628, 992189, 1
165637, 902198, 1
165657, 922218, 1
165666, 832227, 1
165667, 932228, 1
165685, 752246, 1
165687, 952248, 1
165691, 362252, 1
165697, 962258, 1
165703, 473264, 1
165717, 883278, 1
165723, 493284, 1
165726, 165726, 0
165737, 165737, 0
165785, 753346, 1
165787, 953348, 1
165794, 663355, 1
165795, 763356, 1
165797, 963358, 1
165803, 165803, 0
165808, 974369, 1
165811, 284372, 1
165819, 1084380, 1
165835, 704396, 1
165856, 824417, 1
165876, 844437, 1
165884, 654445, 1
165886, 854447, 1
165888, 1054449, 1
165890, 264451, 1
165895, 764456, 1
165908, 975469, 1
165917, 885478, 1
165922, 395483, 1
165923, 495484, 1
165925, 695486, 1
165938, 1005499, 1
165952, 425513, 1
165957, 165957, 0
165967, 935528, 1
165972, 445533, 1
165977, 945538, 1
166009, 1066670, 1
166043, 506704, 1
166048, 1006709, 1
166057, 916718, 1
166063, 526724, 1
166066, 826727, 1
166067, 166067, 0
166073, 536734, 1
166075, 736736, 1
166076, 836737, 1
166085, 746746, 1
166087, 946748, 1
166099, 1156760, 1
166148, 1007809, 1
166154, 617815, 1
166155, 166155, 0
166157, 917818, 1
166167, 927828, 1
166169, 1127830, 1
166177, 166177, 0
166180, 247841, 1
166183, 547844, 1
166187, 947848, 1
166190, 257851, 1
166193, 557854, 1
166252, 418913, 1
166255, 718916, 1
166264, 628925, 1
166265, 166265, 0
166278, 1038939, 1
166287, 166287, 0
166291, 358952, 1
166319, 1079980, 1
166329, 1089990, 1
166367, 930028, 1
166376, 840037, 1
166387, 950048, 1
166403, 471064, 1
166408, 166408, 0
166416, 781077, 1
166467, 931128, 1
166487, 951148, 1
166491, 361152, 1
166492, 461153, 1
166502, 372163, 1
166511, 282172, 1
166512, 382173, 1
166528, 992189, 1
166537, 902198, 1
166557, 922218, 1
166566, 832227, 1
166567, 932228, 1
166585, 752246, 1
166587, 952248, 1
166591, 362252, 1
166597, 962258, 1
166603, 473264, 1
166617, 166617, 0
166623, 493284, 1
166626, 793287, 1
166637, 903298, 1
166685, 753346, 1
166687, 953348, 1
166694, 166694, 0
166695, 763356, 1
166697, 963358, 1
166703, 474364, 1
